species,species_id,individual-local-identifier,date,daily_dist_km,avg_speed_kmh,max_speed_kmh,pct_migrating
Grey Plover,1,Emma,2012-03-02,11.351406709339859,1.249352293057675,1.249352293057675,0.0
Grey Plover,1,Yanis,2012-02-27,13.027457191792305,2.683916921267213,10.094453173656127,0.0
Grey Plover,1,Magnus,2012-06-30,348.47769105549463,48.48520516597095,200.0,52.0
Grey Plover,1,113999,2012-06-19,145.53347306479236,38.42473346118624,200.0,58.620689655172406
Grey Plover,1,114001,2012-06-29,51.898263670519526,10.499412576349716,43.12146262070071,23.076923076923077
Grey Plover,1,Magnus,2011-07-06,5.836055043369831,2.4172094148953023,6.6037858804046,0.0
Grey Plover,1,113999,2012-08-29,505.7153862386752,3.5077681963117553,10.952173049857164,0.0
Grey Plover,1,114001,2012-09-29,6.720847533008886,0.8357407280295995,1.6703230999437746,0.0
Grey Plover,1,113999,2012-04-26,83.2669780122281,9.48242886723167,27.82090610256346,20.0
Grey Plover,1,Magnus,2012-09-05,9.606552874354376,0.1633674883683642,0.1633674883683642,0.0
Grey Plover,1,114001,2012-10-15,23.28137615124173,2.19963618939615,7.3349208955547915,0.0
Grey Plover,1,113999,2012-08-07,39.95199492066818,26.770078331465523,200.0,34.61538461538461
Grey Plover,1,Yanis,2013-06-21,313.026729424565,50.70039087665533,200.0,58.620689655172406
Grey Plover,1,114001,2012-09-05,2.346395978622717,0.8678065321481817,3.4810108170884995,0.0
Grey Plover,1,Yanis,2012-05-29,247.37347348438814,31.416118478106863,200.0,45.0
Grey Plover,1,113996,2012-06-09,6.326992839623779,8.808231073400734,17.599248784395858,50.0
Grey Plover,1,113999,2012-05-10,1.6232057545907368,0.3671949677344887,0.3671949677344887,0.0
Grey Plover,1,Magnus,2011-08-20,247.42529857970362,67.68846957095025,200.0,33.33333333333333
Grey Plover,1,114001,2012-06-16,63.359094275468976,39.92266183937214,200.0,45.0
Grey Plover,1,114001,2012-07-12,7.566588348223923,2.91083541969639,5.747989534814506,0.0
Grey Plover,1,Magnus,2011-05-06,26.26601193315228,1.0848575591575047,1.6980305017502837,0.0
Grey Plover,1,114001,2012-07-02,48.23589506799791,52.55052206038258,120.02356369887947,66.66666666666666
Grey Plover,1,Emma,2012-10-19,10.619968888348929,0.732398347752496,1.4738346150606534,0.0
Grey Plover,1,Magnus,2012-03-26,453.22111175923476,57.515554727968514,200.0,66.66666666666666
Grey Plover,1,Yanis,2013-09-24,70.54846707364504,21.957090377599478,84.60074763370694,25.0
Grey Plover,1,Emma,2013-01-28,11.529805235320637,2.234066406226752,7.457651379514673,0.0
Grey Plover,1,Magnus,2011-04-14,30.07275346178745,1.894283722288406,3.732772316646197,0.0
Grey Plover,1,Magnus,2012-08-31,482.1066955950329,84.80954726034837,200.0,62.5
Grey Plover,1,Yanis,2011-07-22,11.186017155545937,5.637401293515241,19.92139140809353,14.285714285714285
Grey Plover,1,Achilles,2011-06-01,2678.91671547021,27.288170650541616,47.02556415211045,50.0
Grey Plover,1,113998,2012-08-15,10.847512447430477,0.18705205613207637,0.18705205613207637,0.0
Grey Plover,1,Emma,2012-04-03,116.12782429707285,6.397177349772714,15.540159557815967,33.33333333333333
Grey Plover,1,Yanis,2012-05-01,53.65193667254848,3.9119456910947603,8.078457193519656,0.0
Grey Plover,1,Nero,2011-08-10,21.487284971686144,7.928278520765474,21.57393433622951,16.666666666666664
Grey Plover,1,Yanis,2011-04-27,70.96449973346999,15.083831777940508,89.38623242220748,14.285714285714285
Grey Plover,1,Alba,2012-02-25,12.579785002401778,3.7576291743872567,7.708855851806869,0.0
Grey Plover,1,Emma,2012-05-22,22.96439094206322,3.2542119140572145,4.340831812048897,0.0
Grey Plover,1,113999,2012-05-30,760.6649041196044,111.5016789361464,200.0,83.33333333333334
Grey Plover,1,Yanis,2012-08-17,35.00566198133704,17.643438778321737,119.09434111023853,12.5
Grey Plover,1,Yanis,2011-06-10,22.5811495435089,31.78808371685652,101.72679539693004,50.0
Grey Plover,1,Yanis,2012-08-22,572.8930765438361,72.68210917985435,200.0,45.45454545454545
Grey Plover,1,114001,2012-11-16,2.9619774716900684,0.4479716055846016,1.6251152513816987,0.0
Grey Plover,1,Magnus,2012-05-21,5.132721712794262,0.08565163335091383,0.08565163335091383,0.0
Grey Plover,1,Alba,2011-11-06,9.20873756720686,1.2486838258976458,2.6628149805134256,0.0
Grey Plover,1,Emma,2011-04-15,3.785773670184748,0.06680547830547527,0.06680547830547527,0.0
Grey Plover,1,Yanis,2012-05-04,127.98647046589134,42.36487911126824,187.88901050112204,33.33333333333333
Grey Plover,1,Magnus,2012-08-20,51.966064671335346,37.40911686378321,114.22423325502466,50.0
Grey Plover,1,Yanis,2011-07-14,36.59426703536428,5.3990943138370096,18.49878863429557,12.5
Grey Plover,1,113998,2012-06-06,23.990980836154815,16.405089151505784,83.9209064535978,15.384615384615385
Grey Plover,1,Yanis,2012-04-01,36.18925487046818,7.995662055583986,7.995662055583986,0.0
Grey Plover,1,Yanis,2011-09-05,23.126714847427074,0.4539674119750061,0.4966522778171727,0.0
Grey Plover,1,Emma,2011-04-18,5.078847825643313,0.08021696210378593,0.08021696210378593,0.0
Grey Plover,1,Yanis,2012-02-05,30.020084279223852,4.859279998660052,18.19142608134097,20.0
Grey Plover,1,113999,2012-05-27,59.10843277490292,21.239608805622744,155.8659508254946,11.11111111111111
Grey Plover,1,Emma,2012-07-04,9.882804220171153,4.3802644890915206,6.016024609392761,0.0
Grey Plover,1,Yanis,2011-07-28,182.72452174468253,21.972200416375273,74.46449424177555,33.33333333333333
Grey Plover,1,114001,2012-11-02,32.3353226807093,5.8489077814428425,30.768366095177832,16.666666666666664
Grey Plover,1,Alba,2011-08-12,126.61800233718171,27.36574959124587,200.0,38.46153846153847
Grey Plover,1,Emma,2011-12-13,21.06254453707139,0.692735577186928,1.1938643766413641,0.0
Grey Plover,1,Emma,2012-06-20,161.9648795093367,47.54176713982915,200.0,38.46153846153847
Grey Plover,1,Alba,2011-12-23,4.252380339844376,1.443932203682301,1.443932203682301,0.0
Grey Plover,1,Emma,2011-06-06,1971.42445015422,15.913742466589222,106.21023628399126,11.11111111111111
Grey Plover,1,Yanis,2011-07-19,105.62183204346347,8.574165985117574,32.562993191941544,20.0
Grey Plover,1,114001,2012-10-24,21.083593968524447,2.848371904346071,8.762183878818558,0.0
Grey Plover,1,114001,2012-07-28,95.92375052275288,32.75109688606698,174.12626499118764,41.66666666666667
Grey Plover,1,Alba,2011-09-06,13.311603925993845,3.5542367524718417,3.5542367524718417,0.0
Grey Plover,1,Emma,2011-08-23,6.312835157110946,0.519630905580372,1.2010823570458387,0.0
Grey Plover,1,Yanis,2012-06-03,313.19010154355396,73.42273403133443,171.95255478054315,66.66666666666666
Grey Plover,1,Magnus,2012-07-05,9.42529016715801,4.726983552138637,10.61760666615644,0.0
Grey Plover,1,Emma,2012-07-14,48.58924329662022,9.118053192366625,53.28590506043764,9.090909090909092
Grey Plover,1,Yanis,2013-10-25,2.4890715803250254,0.2985802326094232,0.5883532400612843,0.0
Grey Plover,1,114001,2012-10-13,41.673964684580284,26.882402397979753,200.0,12.5
Grey Plover,1,113998,2012-07-24,23.911272183733985,9.95361105311298,26.588957879532227,33.33333333333333
Grey Plover,1,113999,2012-07-02,60.461592283515714,10.864648314203425,42.86738839305022,15.384615384615385
Grey Plover,1,114001,2012-06-25,50.19721711346427,10.41410893202771,45.32620802332876,21.052631578947366
Grey Plover,1,Yanis,2013-07-13,155.76163302139497,22.260524431781462,150.57960430773915,39.130434782608695
Grey Plover,1,Yanis,2014-01-14,30.885750853357465,0.0840692303875266,0.0840692303875266,0.0
Grey Plover,1,114001,2012-07-06,110.93133672976118,25.543665861363028,133.5612447376293,40.0
Grey Plover,1,114002,2012-06-10,24.653822298078484,3.641423419447024,7.159444611154186,0.0
Grey Plover,1,Achilles,2011-05-24,16.85167235633458,1.8993630692565755,3.9687333100326914,0.0
Grey Plover,1,114001,2012-11-07,8.938643095299808,1.4668005091644445,4.1538209581129575,0.0
Grey Plover,1,Yanis,2011-04-22,20.05112761564381,2.5203931360446132,2.5203931360446132,0.0
Grey Plover,1,Nero,2011-08-07,514.6486067122341,37.48144358575261,147.8836391160684,46.15384615384615
Grey Plover,1,113998,2012-05-23,23.07918619984623,4.469319965904172,13.393829628708515,0.0
Grey Plover,1,Yanis,2012-08-18,1.5400911563506274,0.5201058314129698,0.5201058314129698,0.0
Grey Plover,1,Magnus,2012-09-11,75.40528445510841,53.817136519203906,200.0,25.0
Grey Plover,1,Emma,2011-08-18,402.4653384005387,5.331028795528112,11.223009334560885,0.0
Grey Plover,1,Magnus,2011-05-16,12.710641521699952,12.56059213731892,25.483673732847713,50.0
Grey Plover,1,Magnus,2012-05-22,3.3129440224119193,0.7882618152745663,1.13743535091805,0.0
Grey Plover,1,Yanis,2012-05-07,16.181420254827753,0.8373643408935012,1.8479801898658714,0.0
Grey Plover,1,Magnus,2012-04-12,97.73235911234349,13.230280637545404,39.352242122706954,33.33333333333333
Grey Plover,1,114001,2012-07-01,39.752808370965504,12.806394289633838,26.935360619517095,44.44444444444444
Grey Plover,1,114001,2012-06-22,59.89039800096066,21.82099387065713,200.0,21.052631578947366
Grey Plover,1,Emma,2012-09-17,1.9060242261695268,0.40782687751621377,0.40782687751621377,0.0
Grey Plover,1,Yanis,2013-06-02,139.82957746014918,39.60584091098077,101.30427460846404,50.0
Grey Plover,1,Alba,2011-11-15,2.8962956367065447,0.5417051603109306,0.9131598974482418,0.0
Grey Plover,1,Emma,2013-02-24,45.77750725182278,4.085830110768487,7.718301684068953,0.0
Grey Plover,1,114000,2012-04-29,1.5581195317629053,0.6248446378908833,0.6248446378908833,0.0
Grey Plover,1,114001,2012-08-29,1123.9554377467275,8.823315604693684,24.268400092923976,20.0
Grey Plover,1,114001,2012-10-06,87.87312233588058,6.141988800233815,31.481973592097113,12.5
Grey Plover,1,Yanis,2012-12-21,8.356195172029583,17.524386908914543,50.36662579526132,33.33333333333333
Grey Plover,1,113997,2012-05-12,7.788700792672021,1.498553952637224,4.476452800826236,0.0
Grey Plover,1,Alba,2011-08-23,60.33466970203326,23.902790373028665,200.0,16.666666666666664
Grey Plover,1,Yanis,2013-05-22,18.689326083970688,2.823501818731128,4.416646644864588,0.0
Grey Plover,1,Alba,2011-08-28,167.09795075032594,41.720374908931596,200.0,33.33333333333333
Grey Plover,1,Magnus,2012-04-15,52.195178222623205,7.515739805981947,19.497891093137667,33.33333333333333
Grey Plover,1,Yanis,2013-08-02,555.389778407859,44.327957555758495,200.0,50.0
Grey Plover,1,Magnus,2012-05-02,84.80785491250879,16.769984012695662,57.677609431092066,33.33333333333333
Grey Plover,1,Yanis,2013-01-27,50.261646155285575,6.951405150998556,22.108646364455044,16.666666666666664
Grey Plover,1,Emma,2012-10-05,7.556602063662162,0.13352328691350548,0.13352328691350548,0.0
Grey Plover,1,114001,2012-09-09,39.308260070110805,13.746001584448935,99.50589075591212,11.11111111111111
Grey Plover,1,Alba,2012-02-07,4.147915082209586,0.5948723570624452,0.7409358095875568,0.0
Grey Plover,1,Alba,2011-12-11,5.9578825716885415,1.0356641849560797,1.5032159155631917,0.0
Grey Plover,1,Emma,2012-02-09,9.00655755540908,0.14055847440131736,0.14055847440131736,0.0
Grey Plover,1,Emma,2012-11-12,44.60225654996925,2.9198902567513674,10.43231501222011,0.0
Grey Plover,1,Yanis,2012-02-11,26.939126009286504,5.2414703620292915,7.1328686905971095,0.0
Grey Plover,1,Yanis,2011-04-18,28.295095953902276,0.48950159751866074,0.48950159751866074,0.0
Grey Plover,1,Magnus,2012-07-23,48.60083510251169,25.85584728700467,93.31363328280679,40.0
Grey Plover,1,Achilles,2011-04-27,45.91821702662412,4.604711053028654,9.865879578053065,0.0
Grey Plover,1,Yanis,2011-07-08,36.51857175015109,33.954042251018556,200.0,23.076923076923077
Grey Plover,1,Emma,2011-04-21,7.28025942754235,0.25256999232451915,0.43205451961859664,0.0
Grey Plover,1,114001,2012-08-31,136.00525981035426,20.16285009927615,60.516499140511,40.0
Grey Plover,1,Yanis,2013-02-05,74.73615416182805,23.860298684459465,70.23080247911693,33.33333333333333
Grey Plover,1,114001,2012-08-11,119.0796637007741,35.551412616314266,200.0,52.0
Grey Plover,1,Yanis,2011-08-17,10.653367888084926,5.770571560457282,15.365155853557093,33.33333333333333
Grey Plover,1,113998,2012-05-12,28.571233932761206,11.431560088358463,99.46641582903166,9.090909090909092
Grey Plover,1,113998,2012-08-03,33.44330830581426,5.4409462694488555,24.577799740626414,5.88235294117647
Grey Plover,1,Yanis,2011-05-05,76.76994570701217,8.659663928097807,16.687987124434148,50.0
Grey Plover,1,113996,2012-06-12,106.72795714893718,19.786653872030424,200.0,26.923076923076923
Grey Plover,1,Emma,2011-06-30,331.15395604776825,43.05411459894309,200.0,45.45454545454545
Grey Plover,1,113999,2012-06-21,156.84199028856898,20.691562739591454,60.56187566937658,53.84615384615385
Grey Plover,1,Magnus,2012-04-01,48.97362651868321,7.632824667208605,16.82512826258775,12.5
Grey Plover,1,Yanis,2013-02-24,35.52850779610167,15.654451230032773,71.09140975727267,20.0
Grey Plover,1,113999,2013-01-16,7.569680727246744,1.5294601575104974,3.884452104677212,0.0
Grey Plover,1,Emma,2012-08-13,33.20616546747075,0.8233705478147701,1.624397357921569,0.0
Grey Plover,1,Magnus,2011-07-26,44.84683967426465,4.300731700140428,7.908676225501134,0.0
Grey Plover,1,Emma,2012-08-24,2.882544608597018,0.7206361521492545,0.7206361521492545,0.0
Grey Plover,1,Yanis,2012-04-26,29.80806393102956,14.120866839481687,73.33183380729052,16.666666666666664
Grey Plover,1,Emma,2012-10-24,24.087499648281504,51.29180389020998,200.0,25.0
Grey Plover,1,114001,2012-09-07,217.30695572635625,40.710774127542685,200.0,41.66666666666667
Grey Plover,1,114001,2012-10-19,3.8700270002334887,0.9310938065622526,1.8037256817719955,0.0
Grey Plover,1,113998,2012-09-09,1505.87649658305,3.4594323705136545,3.4594323705136545,0.0
Grey Plover,1,114002,2012-06-12,26.947775291824335,4.465998358000491,15.457754667063544,25.0
Grey Plover,1,114001,2012-07-03,135.32254083396668,79.0102483897306,200.0,50.0
Grey Plover,1,Yanis,2012-03-29,54.947035369355675,10.982853777387952,33.03206499013334,20.0
Grey Plover,1,Magnus,2012-04-21,52.29031821328131,5.624978865574965,9.763954734556663,0.0
Grey Plover,1,113999,2012-04-28,72.40244045579286,24.98662829588907,160.1499393516198,30.0
Grey Plover,1,Emma,2012-09-22,20.179430802332725,4.648395741639451,11.162991368856632,0.0
Grey Plover,1,Yanis,2012-11-06,8.869072711936854,6.567383540025801,17.28131009843964,33.33333333333333
Grey Plover,1,Magnus,2011-09-01,95.88748693154112,7.665324774352458,16.30941514795403,20.0
Grey Plover,1,113999,2012-04-24,4.549455979789752,0.7875179094511378,1.3970204483641775,0.0
Grey Plover,1,Yanis,2012-09-16,9.429484775368751,2.447307005210284,6.177495924697324,0.0
Grey Plover,1,Yanis,2011-08-19,29.239553774691768,16.64838786489563,103.05065697991942,27.27272727272727
Grey Plover,1,113999,2012-09-28,18.63650755215934,3.9606389406549884,6.949533732542928,0.0
Grey Plover,1,Emma,2011-04-05,3.8126512378688946,3.0212512560704425,3.0212512560704425,0.0
Grey Plover,1,114001,2012-06-02,812.7804928790501,15.945359836108711,65.12520319568752,38.88888888888889
Grey Plover,1,114001,2012-08-20,41.173228860961814,3.5324385016606663,6.414181607887191,0.0
Grey Plover,1,Yanis,2013-07-30,189.8691895306824,32.98290822722154,200.0,36.666666666666664
Grey Plover,1,Achilles,2011-05-18,38.241804863128536,24.467510858908177,200.0,18.181818181818183
Grey Plover,1,114001,2012-08-25,10.360330504837979,0.6864769037746978,1.209107956344541,0.0
Grey Plover,1,Emma,2012-02-25,22.654939505746732,2.0603976534506496,5.532620135042856,0.0
Grey Plover,1,114001,2012-07-13,85.48118106914548,38.623240652321826,200.0,48.0
Grey Plover,1,Yanis,2012-08-31,50.09960539897721,6.926398427432035,7.9139913199086305,0.0
Grey Plover,1,Magnus,2012-03-06,4.177003238252049,0.3953786557997544,0.6817470205258621,0.0
Grey Plover,1,Emma,2011-07-22,393.6255960316104,65.03042978857323,200.0,69.6969696969697
Grey Plover,1,Yanis,2013-03-30,22.025717544873338,1.941765097732303,4.958626071981464,0.0
Grey Plover,1,Yanis,2013-10-16,697.6480844030289,34.0851041033017,120.34188038623988,25.0
Grey Plover,1,Alba,2011-10-27,18.117610806435184,6.041943592452169,26.878701489678267,12.5
Grey Plover,1,Magnus,2011-05-28,39.01775287097261,6.377193486200927,31.419674699273752,12.5
Grey Plover,1,Yanis,2013-05-21,13.899937131839621,3.621831869623924,9.89820045327435,0.0
Grey Plover,1,Magnus,2011-10-22,4.122043295826635,0.03243404906622578,0.03243404906622578,0.0
Grey Plover,1,Emma,2012-03-23,132.91312652370777,5.426732809518548,9.80286703012403,0.0
Grey Plover,1,Yanis,2012-04-04,131.4493432200462,35.57665527487781,54.88223762497714,100.0
Grey Plover,1,Emma,2011-06-19,150.94919654176775,51.66949495149178,100.83339269580604,50.0
Grey Plover,1,Yanis,2012-10-23,1.3750179784834133,0.01931408474886278,0.01931408474886278,0.0
Grey Plover,1,Magnus,2011-09-07,8.57750174268886,2.4299645075967167,3.796328370160117,0.0
Grey Plover,1,Magnus,2012-07-17,358.223088631372,16.959116388501737,116.02706010120141,20.0
Grey Plover,1,Alba,2011-12-19,2.7040096895993986,0.05023420708200409,0.05023420708200409,0.0
Grey Plover,1,Emma,2012-04-11,93.87104516103535,31.271138267996943,129.05389658483406,33.33333333333333
Grey Plover,1,Yanis,2012-08-06,17.5809344505622,15.746446119144187,68.2607206083813,33.33333333333333
Grey Plover,1,114001,2012-08-16,200.97803154486806,76.19356573755228,200.0,71.42857142857143
Grey Plover,1,Magnus,2012-06-16,152.80475634622834,44.11284293716635,200.0,37.5
Grey Plover,1,Yanis,2013-02-21,30.768708873475404,16.14418141496198,32.15235860452713,50.0
Grey Plover,1,Yanis,2013-06-15,56.95616967845214,10.479716315947728,72.31791068569454,13.333333333333334
Grey Plover,1,Yanis,2011-08-25,116.08921674074065,26.751208992209158,200.0,27.27272727272727
Grey Plover,1,Magnus,2011-06-19,102.81709003591699,100.08925393670856,200.0,50.0
Grey Plover,1,113996,2012-07-28,65.95977926130152,20.06172167346618,194.97879894645826,30.303030303030305
Grey Plover,1,113996,2012-07-14,18.355102522600674,15.968719723949501,153.39476675329135,22.22222222222222
Grey Plover,1,113999,2012-11-03,50.69678543177166,7.123027560068347,26.075910483378234,14.285714285714285
Grey Plover,1,Emma,2013-02-19,1.638631739176572,0.4091465016670592,0.4091465016670592,0.0
Grey Plover,1,Magnus,2012-10-15,168.0514072710672,2.427368010816466,2.427368010816466,0.0
Grey Plover,1,113998,2012-08-17,29.124426102048687,1.7470483871267688,3.251980992874073,0.0
Grey Plover,1,114001,2012-07-30,10.860883903129505,44.06884616798941,165.5479497142063,25.0
Grey Plover,1,Yanis,2013-12-21,896.7699999456507,1.1036403320181232,1.5273125486882688,0.0
Grey Plover,1,Magnus,2011-09-10,29.233838402355243,8.251771442127644,12.001163112128825,0.0
Grey Plover,1,Alba,2011-12-17,60.74195309324238,31.666125204540258,181.35025360534885,28.57142857142857
Grey Plover,1,Yanis,2012-10-11,23.71576354033536,22.691726116587624,74.52010180270594,25.0
Grey Plover,1,Emma,2012-06-06,59.20157976934851,27.178361423792133,76.31607128746046,42.857142857142854
Grey Plover,1,Yanis,2013-10-13,165.91217652886448,19.022252618059085,62.666835972241394,40.0
Grey Plover,1,Emma,2011-07-30,1053.9114549862873,27.985591159005853,200.0,35.294117647058826
Grey Plover,1,113996,2012-05-29,85.37106127357347,21.595267549434194,200.0,28.57142857142857
Grey Plover,1,113998,2012-07-02,54.1811887502561,18.73133706053755,74.85986750510676,33.33333333333333
Grey Plover,1,Magnus,2011-04-20,1.3995312854438524,0.3966238390614712,0.3966238390614712,0.0
Grey Plover,1,Yanis,2012-08-12,690.5035627044149,40.54667706667546,70.67279557293728,50.0
Grey Plover,1,Magnus,2012-02-15,10.02150693110991,0.14754808518154727,0.14754808518154727,0.0
Grey Plover,1,Yanis,2011-07-25,77.62622192796104,52.03836290193575,200.0,37.5
Grey Plover,1,Emma,2012-06-25,75.98453337149355,19.980808336201186,128.29547359974794,25.0
Grey Plover,1,Magnus,2012-08-22,47.64447977421416,5.414831490832584,10.312439827481546,0.0
Grey Plover,1,114001,2012-11-27,13.860693625043778,0.28064870076636617,0.28064870076636617,0.0
Grey Plover,1,Emma,2012-04-17,24.652845125620548,2.831032820868732,5.736673139539406,0.0
Grey Plover,1,Alba,2011-10-16,55.66746416127507,8.086675604821027,21.65821967168552,14.285714285714285
Grey Plover,1,Emma,2011-06-28,481.6764219810314,96.91264792727337,200.0,80.0
Grey Plover,1,114001,2012-08-06,34.18073672737053,20.52857504005738,89.34090226109984,25.0
Grey Plover,1,Alba,2011-09-14,176.84302177159816,44.687538858450154,200.0,40.0
Grey Plover,1,Alba,2011-09-21,68.96846547028832,1.2606382014645015,1.2606382014645015,0.0
Grey Plover,1,Yanis,2012-03-15,125.17559094428513,10.02194782183613,19.903873276616192,28.57142857142857
Grey Plover,1,114001,2012-08-13,61.00785722510939,7.317475754419461,25.73484168577254,16.666666666666664
Grey Plover,1,Emma,2012-10-06,5.935727327627325,0.6197754620180512,0.6197754620180512,0.0
Grey Plover,1,Magnus,2012-07-28,831.7423817964627,48.91589074834516,200.0,50.0
Grey Plover,1,113996,2012-06-01,483.4809661345175,137.27018638480294,200.0,100.0
Grey Plover,1,113998,2012-06-13,73.13364384065486,12.479571546313567,33.89033064669555,33.33333333333333
Grey Plover,1,Alba,2011-08-17,21.20200185504962,42.36837615517887,197.8863263661611,28.57142857142857
Grey Plover,1,Magnus,2011-07-23,38.504802466141136,8.571179924032748,24.34595241924901,14.285714285714285
Grey Plover,1,Emma,2012-06-18,6.301040389946012,18.871668389189384,18.871668389189384,100.0
Grey Plover,1,Emma,2012-05-03,14.392720084499025,0.7604411097996894,1.454313767212544,0.0
Grey Plover,1,Emma,2013-01-31,46.06555873920417,40.019097245973626,146.31736067468483,25.0
Grey Plover,1,Alba,2011-08-15,74.2365072067955,15.896471925317725,84.361528454575,23.076923076923077
Grey Plover,1,Yanis,2011-06-27,139.6411612654113,15.532251320596126,44.606596843126674,33.33333333333333
Grey Plover,1,Alba,2012-02-24,4.817019435366824,2.554035598598977,5.080605864045102,0.0
Grey Plover,1,Yanis,2011-04-07,19.717348225724667,2.547338029621157,4.901810840817905,0.0
Grey Plover,1,Yanis,2012-04-03,148.16210016979176,97.05706375041403,193.6790297484934,50.0
Grey Plover,1,Magnus,2012-07-11,27.537958151069954,8.05627287858078,24.09149578506002,33.33333333333333
Grey Plover,1,113999,2012-10-04,17.501495410781885,7.028340245640791,35.0512318590993,20.0
Grey Plover,1,Emma,2012-01-09,134.2788486482898,0.5171405534171156,0.5171405534171156,0.0
Grey Plover,1,Emma,2013-01-09,2.6846739212744732,0.02076782404853742,0.02076782404853742,0.0
Grey Plover,1,Magnus,2011-07-29,220.5603457277688,25.005522195560182,73.57954312939209,57.14285714285714
Grey Plover,1,Emma,2011-08-26,50.3797362187912,3.270656535564632,5.067791778348657,0.0
Grey Plover,1,113997,2012-05-25,15.617795456534925,1.6111477402682028,5.781615003807911,0.0
Grey Plover,1,Magnus,2012-02-06,57.99198486522438,6.544733093653387,23.816086194812527,20.0
Grey Plover,1,Magnus,2011-08-18,28.01589139830927,6.1620735090226315,29.221166698870803,14.285714285714285
Grey Plover,1,113999,2012-09-03,512.323218315323,44.71442768672742,200.0,63.1578947368421
Grey Plover,1,Emma,2012-06-17,105.56377009656536,26.010966079441403,114.04921307533066,44.44444444444444
Grey Plover,1,Emma,2012-01-15,41.95724987098616,0.5209711280840484,0.5886237557673997,0.0
Grey Plover,1,Magnus,2012-01-11,32.86428892055195,82.97436801544731,165.86677027100558,50.0
Grey Plover,1,Yanis,2013-02-13,5.090391700988462,0.14443405864595404,0.2433640004409775,0.0
Grey Plover,1,Yanis,2012-12-22,18.576924529846476,2.281722267798463,4.032159831360061,0.0
Grey Plover,1,Magnus,2011-10-25,12.300541093657255,1.956106300915088,3.8294709297402596,0.0
Grey Plover,1,Emma,2013-03-29,22.285835561471053,2.711746202408987,5.2813417921049375,0.0
Grey Plover,1,Emma,2013-01-11,3.6723489664106226,0.058456726178504594,0.058456726178504594,0.0
Grey Plover,1,Yanis,2012-12-24,2.099913201802171,0.03556579486009652,0.03556579486009652,0.0
Grey Plover,1,Magnus,2012-01-29,12.537767072850102,0.08423041236707958,0.08423041236707958,0.0
Grey Plover,1,Yanis,2013-04-18,79.83972987604936,25.64517714569461,98.1042007199129,30.0
Grey Plover,1,Magnus,2011-08-29,243.41574219019734,23.79820175179582,81.88503012414276,37.5
Grey Plover,1,114001,2012-05-31,3421.749814346162,97.11424496746254,200.0,81.81818181818183
Grey Plover,1,Emma,2012-02-12,3.3414257945305406,0.048406778485036064,0.048406778485036064,0.0
Grey Plover,1,114001,2012-10-31,54.76733405612271,7.57476566578088,21.72534034531621,10.0
Grey Plover,1,113996,2012-05-27,51.010979094406366,23.965413609940583,103.09423268189397,33.33333333333333
Grey Plover,1,113996,2012-06-03,914.4507483673674,21.490891608760474,200.0,26.666666666666668
Grey Plover,1,114001,2012-07-31,45.123277554552615,10.30066733863954,52.756352113757,19.230769230769234
Grey Plover,1,Emma,2011-07-09,28.865011079856775,30.39104199121874,143.43024476844025,36.36363636363637
Grey Plover,1,Magnus,2011-05-11,126.53105172398043,66.20551746967621,200.0,33.33333333333333
Grey Plover,1,Yanis,2013-09-21,51.9150910319503,4.474414243819168,13.248528840836379,0.0
Grey Plover,1,113999,2012-09-10,2.087629403218703,0.4413756427214644,1.1315961043414238,0.0
Grey Plover,1,Emma,2011-08-15,412.1662939775813,14.51667632789861,58.74837116353554,42.857142857142854
Grey Plover,1,113996,2012-07-09,3.8988727788803224,0.06899676056004385,0.06899676056004385,0.0
Grey Plover,1,Magnus,2012-09-03,240.13735115099485,6.578350792534053,9.722056528273049,0.0
Grey Plover,1,Emma,2012-11-09,31.663839216802863,23.48138572029905,46.724624920449926,50.0
Grey Plover,1,Nero,2011-08-12,73.83383435432455,9.471059646077663,29.53212258490724,25.0
Grey Plover,1,Emma,2012-04-22,74.73639520340497,9.242696211657714,36.351562463675926,20.0
Grey Plover,1,Yanis,2012-10-09,6.855697017864265,0.398142693554955,0.7553492583827901,0.0
Grey Plover,1,Yanis,2012-01-16,12.06679653513578,3.7234332823900367,7.380580943961151,0.0
Grey Plover,1,113999,2013-01-05,15.29908765001819,1.750261266491825,4.487162442548935,0.0
Grey Plover,1,113996,2012-07-05,37.91756345775947,26.650493773439244,184.81096919711348,33.33333333333333
Grey Plover,1,114001,2012-09-14,7.488167076679053,0.9891492512969607,2.145535075357701,0.0
Grey Plover,1,113996,2012-08-13,20.16028960145734,11.850704267439063,39.26209447363846,25.0
Grey Plover,1,113998,2012-06-24,15.695172699811392,8.292300217614342,13.510867034745122,0.0
Grey Plover,1,Yanis,2013-03-19,2.1462999390643827,0.35100530507571787,0.35100530507571787,0.0
Grey Plover,1,113997,2012-05-03,5.848054260484172,4.6632434697570755,11.923677252667257,0.0
Grey Plover,1,Yanis,2011-05-16,12.244244171387649,6.429080488242033,32.59769959210178,16.666666666666664
Grey Plover,1,113999,2012-09-07,19.037137654918862,7.939587728763029,28.950847165809776,25.0
Grey Plover,1,113998,2012-07-18,226.60798303467516,8.825349009856764,51.98086170912329,22.58064516129032
Grey Plover,1,Yanis,2011-08-28,69.98144173302003,37.04001279910989,200.0,40.0
