species,species_id,colour,region_name,region_code,continent_name,season,season_label,season_pop_pct,peak_pop_pct,range_days_occupation,max_week
Red Knot,4,#b07fd4,Canada,CAN,North America,prebreeding_migration,Pre-breeding Migration,0.044,0.357,14,2023-06-07
Red Knot,4,#b07fd4,Chile,CHL,South America,nonbreeding,Non-breeding,2.83,4.94,63,2023-02-08
Red Knot,4,#b07fd4,Chile,CHL,South America,postbreeding_migration,Post-breeding Migration,0.737,3.448,35,2023-12-20
Red Knot,4,#b07fd4,Chile,CHL,South America,prebreeding_migration,Pre-breeding Migration,0.038,0.406,35,2023-03-01
Red Knot,4,#b07fd4,China,CHN,Asia,postbreeding_migration,Post-breeding Migration,13.375,44.713,70,2023-08-09
Red Knot,4,#b07fd4,China,CHN,Asia,prebreeding_migration,Pre-breeding Migration,79.317,89.772,70,2023-05-31
Red Knot,4,#b07fd4,Cuba,CUB,North America,nonbreeding,Non-breeding,0.036,0.224,42,2023-02-22
Red Knot,4,#b07fd4,Cuba,CUB,North America,prebreeding_migration,Pre-breeding Migration,0.011,0.438,42,2023-03-01
Red Knot,4,#b07fd4,Germany,DEU,Europe,breeding,Breeding,8.99,18.122,28,2023-06-14
Red Knot,4,#b07fd4,Germany,DEU,Europe,nonbreeding,Non-breeding,0.27,0.55,63,2023-12-27
Red Knot,4,#b07fd4,Germany,DEU,Europe,postbreeding_migration,Post-breeding Migration,4.862,17.944,147,2023-10-18
Red Knot,4,#b07fd4,Germany,DEU,Europe,prebreeding_migration,Pre-breeding Migration,1.117,14.363,70,2023-06-07
Red Knot,4,#b07fd4,Denmark,DNK,Europe,breeding,Breeding,3.709,14.55,28,2023-06-14
Red Knot,4,#b07fd4,Denmark,DNK,Europe,postbreeding_migration,Post-breeding Migration,0.825,6.408,147,2023-07-19
Red Knot,4,#b07fd4,Denmark,DNK,Europe,prebreeding_migration,Pre-breeding Migration,0.742,14.241,63,2023-06-07
Red Knot,4,#b07fd4,England,ENG,Europe,breeding,Breeding,24.701,31.85,28,2023-07-05
Red Knot,4,#b07fd4,England,ENG,Europe,nonbreeding,Non-breeding,42.746,52.604,63,2023-01-04
Red Knot,4,#b07fd4,England,ENG,Europe,postbreeding_migration,Post-breeding Migration,36.213,71.434,168,2023-09-20
Red Knot,4,#b07fd4,England,ENG,Europe,prebreeding_migration,Pre-breeding Migration,3.709,45.254,105,2023-03-01
Red Knot,4,#b07fd4,Spain,ESP,Europe,breeding,Breeding,0.094,0.136,28,2023-06-14
Red Knot,4,#b07fd4,Spain,ESP,Europe,nonbreeding,Non-breeding,0.112,0.17,63,2023-12-27
Red Knot,4,#b07fd4,Spain,ESP,Europe,postbreeding_migration,Post-breeding Migration,0.071,0.174,168,2023-12-06
Red Knot,4,#b07fd4,Spain,ESP,Europe,prebreeding_migration,Pre-breeding Migration,0.044,0.211,105,2023-04-05
Red Knot,4,#b07fd4,Estonia,EST,Europe,postbreeding_migration,Post-breeding Migration,0.171,0.749,77,2023-07-19
Red Knot,4,#b07fd4,Estonia,EST,Europe,prebreeding_migration,Pre-breeding Migration,0.119,6.592,28,2023-06-07
Red Knot,4,#b07fd4,Finland,FIN,Europe,postbreeding_migration,Post-breeding Migration,0.343,0.965,84,2023-08-23
Red Knot,4,#b07fd4,Finland,FIN,Europe,prebreeding_migration,Pre-breeding Migration,0.159,4.992,35,2023-06-07
Red Knot,4,#b07fd4,France,FRA,Europe,breeding,Breeding,0.019,0.059,0,2023-06-14
Red Knot,4,#b07fd4,France,FRA,Europe,nonbreeding,Non-breeding,2.095,3.154,63,2023-02-01
Red Knot,4,#b07fd4,France,FRA,Europe,postbreeding_migration,Post-breeding Migration,0.498,1.931,161,2023-08-16
Red Knot,4,#b07fd4,France,FRA,Europe,prebreeding_migration,Pre-breeding Migration,0.068,0.818,98,2023-03-01
Red Knot,4,#b07fd4,Faroe Islands,FRO,Europe,postbreeding_migration,Post-breeding Migration,0.02,0.151,105,2023-08-30
Red Knot,4,#b07fd4,Guernsey,GGY,Europe,nonbreeding,Non-breeding,0.026,0.051,63,2023-01-11
Red Knot,4,#b07fd4,Gambia,GMB,Africa,postbreeding_migration,Post-breeding Migration,0.082,0.111,7,2023-12-13
Red Knot,4,#b07fd4,Greece,GRC,Europe,nonbreeding,Non-breeding,0.02,0.066,35,2023-01-18
Red Knot,4,#b07fd4,Greece,GRC,Europe,postbreeding_migration,Post-breeding Migration,0.037,0.106,56,2023-08-23
Red Knot,4,#b07fd4,French Guiana,GUF,South America,postbreeding_migration,Post-breeding Migration,0.087,0.195,63,2023-09-13
Red Knot,4,#b07fd4,Guyana,GUY,South America,postbreeding_migration,Post-breeding Migration,0.066,0.144,63,2023-09-20
Red Knot,4,#b07fd4,Isle of Man,IMN,Europe,nonbreeding,Non-breeding,0.068,0.127,63,2023-02-08
Red Knot,4,#b07fd4,Ireland,IRL,Europe,breeding,Breeding,1.054,1.419,28,2023-06-21
Red Knot,4,#b07fd4,Ireland,IRL,Europe,nonbreeding,Non-breeding,2.045,3.022,63,2023-02-01
Red Knot,4,#b07fd4,Ireland,IRL,Europe,postbreeding_migration,Post-breeding Migration,0.692,2.128,168,2023-12-20
Red Knot,4,#b07fd4,Ireland,IRL,Europe,prebreeding_migration,Pre-breeding Migration,0.058,1.184,105,2023-03-01
Red Knot,4,#b07fd4,Iceland,ISL,Europe,breeding,Breeding,0.324,0.54,28,2023-06-14
Red Knot,4,#b07fd4,Iceland,ISL,Europe,postbreeding_migration,Post-breeding Migration,0.939,7.718,98,2023-07-19
Red Knot,4,#b07fd4,Iceland,ISL,Europe,prebreeding_migration,Pre-breeding Migration,1.814,4.347,56,2023-05-17
Red Knot,4,#b07fd4,Italy,ITA,Europe,postbreeding_migration,Post-breeding Migration,0.015,0.098,35,2023-09-13
Red Knot,4,#b07fd4,Japan,JPN,Asia,postbreeding_migration,Post-breeding Migration,0.052,0.343,35,2023-08-30
Red Knot,4,#b07fd4,Cambodia,KHM,Asia,postbreeding_migration,Post-breeding Migration,0.021,0.038,21,2023-09-06
Red Knot,4,#b07fd4,South Korea,KOR,Asia,postbreeding_migration,Post-breeding Migration,0.668,2.71,63,2023-08-16
Red Knot,4,#b07fd4,South Korea,KOR,Asia,prebreeding_migration,Pre-breeding Migration,0.345,0.889,49,2023-04-12
Red Knot,4,#b07fd4,Lithuania,LTU,Europe,postbreeding_migration,Post-breeding Migration,0.014,0.073,84,2023-07-19
Red Knot,4,#b07fd4,Latvia,LVA,Europe,postbreeding_migration,Post-breeding Migration,0.038,0.13,77,2023-08-23
Red Knot,4,#b07fd4,Morocco,MAR,Africa,postbreeding_migration,Post-breeding Migration,0.046,0.086,35,2023-09-27
Red Knot,4,#b07fd4,Mexico,MEX,North America,nonbreeding,Non-breeding,0.83,2.807,35,2023-01-25
Red Knot,4,#b07fd4,Mexico,MEX,North America,postbreeding_migration,Post-breeding Migration,4.341,10.601,98,2023-11-29
Red Knot,4,#b07fd4,Mexico,MEX,North America,prebreeding_migration,Pre-breeding Migration,0.398,5.508,35,2023-03-29
Red Knot,4,#b07fd4,Mauritania,MRT,Africa,nonbreeding,Non-breeding,1.362,1.504,21,2023-01-25
Red Knot,4,#b07fd4,Malaysia,MYS,Asia,nonbreeding,Non-breeding,0.045,0.061,21,2023-01-11
Red Knot,4,#b07fd4,Malaysia,MYS,Asia,postbreeding_migration,Post-breeding Migration,0.044,0.066,56,2023-08-30
Red Knot,4,#b07fd4,Malaysia,MYS,Asia,prebreeding_migration,Pre-breeding Migration,0.019,0.119,42,2023-04-05
Red Knot,4,#b07fd4,Northern Ireland,NIR,Europe,breeding,Breeding,0.109,0.185,28,2023-06-21
Red Knot,4,#b07fd4,Northern Ireland,NIR,Europe,nonbreeding,Non-breeding,1.043,1.285,63,2023-01-04
Red Knot,4,#b07fd4,Northern Ireland,NIR,Europe,postbreeding_migration,Post-breeding Migration,0.241,0.943,168,2023-12-20
Red Knot,4,#b07fd4,Northern Ireland,NIR,Europe,prebreeding_migration,Pre-breeding Migration,0.015,0.299,105,2023-03-01
Red Knot,4,#b07fd4,Netherlands,NLD,Europe,breeding,Breeding,9.711,15.767,28,2023-06-21
Red Knot,4,#b07fd4,Netherlands,NLD,Europe,nonbreeding,Non-breeding,0.777,1.209,63,2023-02-08
Red Knot,4,#b07fd4,Netherlands,NLD,Europe,postbreeding_migration,Post-breeding Migration,2.277,10.173,168,2023-10-18
Red Knot,4,#b07fd4,Netherlands,NLD,Europe,prebreeding_migration,Pre-breeding Migration,0.14,3.813,105,2023-06-07
Red Knot,4,#b07fd4,Norway,NOR,Europe,breeding,Breeding,0.582,0.673,28,2023-06-14
Red Knot,4,#b07fd4,Norway,NOR,Europe,postbreeding_migration,Post-breeding Migration,0.711,1.772,98,2023-08-23
Red Knot,4,#b07fd4,Norway,NOR,Europe,prebreeding_migration,Pre-breeding Migration,0.225,1.298,35,2023-06-07
Red Knot,4,#b07fd4,New Zealand,NZL,Oceania,breeding,Breeding,6.029,7.861,28,2023-07-05
Red Knot,4,#b07fd4,New Zealand,NZL,Oceania,nonbreeding,Non-breeding,22.662,27.691,63,2023-02-15
Red Knot,4,#b07fd4,New Zealand,NZL,Oceania,postbreeding_migration,Post-breeding Migration,5.622,20.132,168,2023-12-20
Red Knot,4,#b07fd4,New Zealand,NZL,Oceania,prebreeding_migration,Pre-breeding Migration,1.575,29.454,105,2023-03-01
Red Knot,4,#b07fd4,Panama,PAN,North America,nonbreeding,Non-breeding,0.015,0.025,63,2023-02-08
Red Knot,4,#b07fd4,Poland,POL,Europe,postbreeding_migration,Post-breeding Migration,0.088,0.548,105,2023-08-30
Red Knot,4,#b07fd4,North Korea,PRK,Asia,postbreeding_migration,Post-breeding Migration,0.613,1.767,56,2023-08-16
Red Knot,4,#b07fd4,North Korea,PRK,Asia,prebreeding_migration,Pre-breeding Migration,1.764,3.106,49,2023-05-24
Red Knot,4,#b07fd4,Portugal,PRT,Europe,breeding,Breeding,0.016,0.035,21,2023-06-14
Red Knot,4,#b07fd4,Portugal,PRT,Europe,nonbreeding,Non-breeding,0.149,0.211,63,2023-12-27
Red Knot,4,#b07fd4,Portugal,PRT,Europe,postbreeding_migration,Post-breeding Migration,0.057,0.177,168,2023-12-20
Red Knot,4,#b07fd4,Portugal,PRT,Europe,prebreeding_migration,Pre-breeding Migration,0.043,0.194,105,2023-04-05
Red Knot,4,#b07fd4,Romania,ROU,Europe,postbreeding_migration,Post-breeding Migration,0.032,0.044,14,2023-09-13
Red Knot,4,#b07fd4,Russia,RUS,Asia,breeding,Breeding,0.231,0.263,0,2023-06-14
Red Knot,4,#b07fd4,Russia,RUS,Asia,postbreeding_migration,Post-breeding Migration,0.062,0.204,0,2023-08-30
Red Knot,4,#b07fd4,Russia,RUS,Asia,prebreeding_migration,Pre-breeding Migration,0.122,0.666,7,2023-06-07
Red Knot,4,#b07fd4,Scotland,SCT,Europe,breeding,Breeding,0.09,0.146,28,2023-06-21
Red Knot,4,#b07fd4,Scotland,SCT,Europe,nonbreeding,Non-breeding,4.855,6.54,63,2023-01-18
Red Knot,4,#b07fd4,Scotland,SCT,Europe,postbreeding_migration,Post-breeding Migration,2.014,9.654,168,2023-11-29
Red Knot,4,#b07fd4,Scotland,SCT,Europe,prebreeding_migration,Pre-breeding Migration,0.134,3.183,105,2023-03-01
Red Knot,4,#b07fd4,Senegal,SEN,Africa,nonbreeding,Non-breeding,0.281,0.439,21,2023-02-01
Red Knot,4,#b07fd4,Senegal,SEN,Africa,postbreeding_migration,Post-breeding Migration,0.222,0.297,7,2023-12-13
Red Knot,4,#b07fd4,Saint Pierre and Miquelon,SPM,North America,postbreeding_migration,Post-breeding Migration,0.019,0.071,98,2023-09-06
Red Knot,4,#b07fd4,Suriname,SUR,South America,postbreeding_migration,Post-breeding Migration,0.077,0.191,63,2023-09-13
Red Knot,4,#b07fd4,Sweden,SWE,Europe,postbreeding_migration,Post-breeding Migration,0.572,3.9,112,2023-07-19
Red Knot,4,#b07fd4,Sweden,SWE,Europe,prebreeding_migration,Pre-breeding Migration,0.016,0.321,35,2023-06-07
Red Knot,4,#b07fd4,Thailand,THA,Asia,nonbreeding,Non-breeding,0.297,0.527,63,2023-02-15
Red Knot,4,#b07fd4,Thailand,THA,Asia,postbreeding_migration,Post-breeding Migration,0.222,0.813,112,2023-09-06
Red Knot,4,#b07fd4,Thailand,THA,Asia,prebreeding_migration,Pre-breeding Migration,0.13,1.178,63,2023-04-05
Red Knot,4,#b07fd4,Trinidad and Tobago,TTO,North America,postbreeding_migration,Post-breeding Migration,0.018,0.08,119,2023-09-20
Red Knot,4,#b07fd4,Turkey,TUR,Asia,nonbreeding,Non-breeding,0.055,0.129,42,2023-01-18
Red Knot,4,#b07fd4,Taiwan,TWN,Asia,nonbreeding,Non-breeding,0.02,0.042,63,2023-12-27
Red Knot,4,#b07fd4,Taiwan,TWN,Asia,postbreeding_migration,Post-breeding Migration,0.016,0.042,154,2023-08-30
Red Knot,4,#b07fd4,Taiwan,TWN,Asia,prebreeding_migration,Pre-breeding Migration,0.033,0.387,105,2023-04-05
Red Knot,4,#b07fd4,Ukraine,UKR,Europe,postbreeding_migration,Post-breeding Migration,0.014,0.019,14,2023-09-13
Red Knot,4,#b07fd4,Uruguay,URY,South America,nonbreeding,Non-breeding,0.021,0.039,49,2023-02-22
Red Knot,4,#b07fd4,Uruguay,URY,South America,postbreeding_migration,Post-breeding Migration,0.027,0.08,112,2023-10-25
Red Knot,4,#b07fd4,Uruguay,URY,South America,prebreeding_migration,Pre-breeding Migration,0.017,0.191,84,2023-04-05
Red Knot,4,#b07fd4,United States,USA,North America,breeding,Breeding,11.386,15.969,28,2023-06-14
Red Knot,4,#b07fd4,United States,USA,North America,nonbreeding,Non-breeding,6.672,11.262,63,2023-02-01
Red Knot,4,#b07fd4,United States,USA,North America,postbreeding_migration,Post-breeding Migration,3.582,10.81,168,2023-07-12
Red Knot,4,#b07fd4,United States,USA,North America,prebreeding_migration,Pre-breeding Migration,3.31,24.064,105,2023-06-07
Red Knot,4,#b07fd4,Venezuela,VEN,South America,postbreeding_migration,Post-breeding Migration,0.051,0.189,70,2023-09-20
Red Knot,4,#b07fd4,Venezuela,VEN,South America,prebreeding_migration,Pre-breeding Migration,0.011,0.034,21,2023-05-03
Red Knot,4,#b07fd4,Wales,WLS,Europe,breeding,Breeding,0.837,1.273,28,2023-06-14
Red Knot,4,#b07fd4,Wales,WLS,Europe,nonbreeding,Non-breeding,2.255,3.352,63,2023-01-04
Red Knot,4,#b07fd4,Wales,WLS,Europe,postbreeding_migration,Post-breeding Migration,0.749,3.028,168,2023-12-20
Red Knot,4,#b07fd4,Wales,WLS,Europe,prebreeding_migration,Pre-breeding Migration,0.064,1.294,105,2023-06-07
Red Knot,4,#b07fd4,South Africa,ZAF,Africa,nonbreeding,Non-breeding,0.056,0.097,7,2023-02-22
Bar-tailed Godwit,5,#e8527a,Aland,ALD,Europe,postbreeding_migration,Post-breeding Migration,0.017,0.076,112,2023-07-19
Bar-tailed Godwit,5,#e8527a,Aland,ALD,Europe,prebreeding_migration,Pre-breeding Migration,0.032,0.253,56,2023-05-24
Bar-tailed Godwit,5,#e8527a,United Arab Emirates,ARE,Asia,breeding,Breeding,1.52,1.736,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,United Arab Emirates,ARE,Asia,nonbreeding,Non-breeding,1.62,2.497,98,2023-01-25
Bar-tailed Godwit,5,#e8527a,United Arab Emirates,ARE,Asia,postbreeding_migration,Post-breeding Migration,1.48,2.67,147,2023-10-25
Bar-tailed Godwit,5,#e8527a,United Arab Emirates,ARE,Asia,prebreeding_migration,Pre-breeding Migration,0.425,2.196,98,2023-03-15
Bar-tailed Godwit,5,#e8527a,Australia,AUS,Oceania,breeding,Breeding,26.371,35.463,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Australia,AUS,Oceania,nonbreeding,Non-breeding,37.307,63.225,98,2023-12-06
Bar-tailed Godwit,5,#e8527a,Australia,AUS,Oceania,postbreeding_migration,Post-breeding Migration,19.502,53.106,147,2023-11-22
Bar-tailed Godwit,5,#e8527a,Australia,AUS,Oceania,prebreeding_migration,Pre-breeding Migration,3.982,33.039,98,2023-03-08
Bar-tailed Godwit,5,#e8527a,Azerbaijan,AZE,Asia,prebreeding_migration,Pre-breeding Migration,0.082,0.048,14,2023-04-26
Bar-tailed Godwit,5,#e8527a,Belgium,BEL,Europe,nonbreeding,Non-breeding,0.017,0.035,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Belgium,BEL,Europe,postbreeding_migration,Post-breeding Migration,0.012,0.056,147,2023-09-06
Bar-tailed Godwit,5,#e8527a,Bahrain,BHR,Asia,breeding,Breeding,0.165,0.219,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Bahrain,BHR,Asia,nonbreeding,Non-breeding,0.108,0.188,98,2023-01-25
Bar-tailed Godwit,5,#e8527a,Bahrain,BHR,Asia,postbreeding_migration,Post-breeding Migration,0.11,0.294,147,2023-10-11
Bar-tailed Godwit,5,#e8527a,Bahrain,BHR,Asia,prebreeding_migration,Pre-breeding Migration,0.041,0.152,98,2023-03-15
Bar-tailed Godwit,5,#e8527a,Brunei,BRN,Asia,nonbreeding,Non-breeding,0.017,0.023,14,2023-01-18
Bar-tailed Godwit,5,#e8527a,Brunei,BRN,Asia,postbreeding_migration,Post-breeding Migration,0.015,0.032,63,2023-10-25
Bar-tailed Godwit,5,#e8527a,China,CHN,Asia,nonbreeding,Non-breeding,0.052,0.072,0,2023-01-18
Bar-tailed Godwit,5,#e8527a,China,CHN,Asia,postbreeding_migration,Post-breeding Migration,28.283,69.405,112,2023-08-09
Bar-tailed Godwit,5,#e8527a,China,CHN,Asia,prebreeding_migration,Pre-breeding Migration,48.66,61.047,84,2023-04-19
Bar-tailed Godwit,5,#e8527a,Germany,DEU,Europe,breeding,Breeding,2.146,2.979,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Germany,DEU,Europe,nonbreeding,Non-breeding,0.154,0.254,98,2023-02-01
Bar-tailed Godwit,5,#e8527a,Germany,DEU,Europe,postbreeding_migration,Post-breeding Migration,1.537,9.337,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Germany,DEU,Europe,prebreeding_migration,Pre-breeding Migration,1.029,5.148,70,2023-05-24
Bar-tailed Godwit,5,#e8527a,Denmark,DNK,Europe,breeding,Breeding,2.211,3.58,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Denmark,DNK,Europe,nonbreeding,Non-breeding,0.041,0.126,91,2023-01-25
Bar-tailed Godwit,5,#e8527a,Denmark,DNK,Europe,postbreeding_migration,Post-breeding Migration,0.508,4.056,147,2023-07-19
Bar-tailed Godwit,5,#e8527a,Denmark,DNK,Europe,prebreeding_migration,Pre-breeding Migration,0.529,4.03,77,2023-05-24
Bar-tailed Godwit,5,#e8527a,Egypt,EGY,Africa,nonbreeding,Non-breeding,0.013,0.014,0,2023-03-01
Bar-tailed Godwit,5,#e8527a,Egypt,EGY,Africa,prebreeding_migration,Pre-breeding Migration,0.011,0.032,0,2023-03-15
Bar-tailed Godwit,5,#e8527a,England,ENG,Europe,breeding,Breeding,4.07,4.582,21,2023-06-21
Bar-tailed Godwit,5,#e8527a,England,ENG,Europe,nonbreeding,Non-breeding,3.182,5.503,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,England,ENG,Europe,postbreeding_migration,Post-breeding Migration,1.518,5.083,147,2023-09-13
Bar-tailed Godwit,5,#e8527a,England,ENG,Europe,prebreeding_migration,Pre-breeding Migration,0.273,3.694,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Eritrea,ERI,Africa,nonbreeding,Non-breeding,0.174,0.152,28,2023-02-22
Bar-tailed Godwit,5,#e8527a,Eritrea,ERI,Africa,prebreeding_migration,Pre-breeding Migration,0.016,0.02,7,2023-03-29
Bar-tailed Godwit,5,#e8527a,Spain,ESP,Europe,breeding,Breeding,0.341,0.396,21,2023-06-21
Bar-tailed Godwit,5,#e8527a,Spain,ESP,Europe,nonbreeding,Non-breeding,0.362,1.238,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,Spain,ESP,Europe,postbreeding_migration,Post-breeding Migration,0.208,0.626,147,2023-09-13
Bar-tailed Godwit,5,#e8527a,Spain,ESP,Europe,prebreeding_migration,Pre-breeding Migration,0.058,0.312,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Estonia,EST,Europe,postbreeding_migration,Post-breeding Migration,0.083,0.634,105,2023-07-19
Bar-tailed Godwit,5,#e8527a,Estonia,EST,Europe,prebreeding_migration,Pre-breeding Migration,0.124,1.209,49,2023-05-31
Bar-tailed Godwit,5,#e8527a,Finland,FIN,Europe,breeding,Breeding,0.305,0.429,21,2023-06-28
Bar-tailed Godwit,5,#e8527a,Finland,FIN,Europe,postbreeding_migration,Post-breeding Migration,0.241,1.482,112,2023-07-19
Bar-tailed Godwit,5,#e8527a,Finland,FIN,Europe,prebreeding_migration,Pre-breeding Migration,0.35,2.6,63,2023-05-24
Bar-tailed Godwit,5,#e8527a,Fiji,FJI,Oceania,nonbreeding,Non-breeding,0.018,0.061,35,2023-01-11
Bar-tailed Godwit,5,#e8527a,France,FRA,Europe,breeding,Breeding,0.022,0.037,0,2023-06-14
Bar-tailed Godwit,5,#e8527a,France,FRA,Europe,nonbreeding,Non-breeding,0.832,4.292,98,2023-01-11
Bar-tailed Godwit,5,#e8527a,France,FRA,Europe,postbreeding_migration,Post-breeding Migration,0.3,0.907,140,2023-09-27
Bar-tailed Godwit,5,#e8527a,France,FRA,Europe,prebreeding_migration,Pre-breeding Migration,0.092,0.276,98,2023-05-10
Bar-tailed Godwit,5,#e8527a,Guinea,GIN,Africa,nonbreeding,Non-breeding,0.098,0.076,28,2023-11-29
Bar-tailed Godwit,5,#e8527a,Guinea,GIN,Africa,postbreeding_migration,Post-breeding Migration,0.065,0.043,14,2023-11-15
Bar-tailed Godwit,5,#e8527a,Guinea,GIN,Africa,prebreeding_migration,Pre-breeding Migration,0.252,0.375,42,2023-03-29
Bar-tailed Godwit,5,#e8527a,Gambia,GMB,Africa,nonbreeding,Non-breeding,0.11,0.324,98,2023-01-25
Bar-tailed Godwit,5,#e8527a,Gambia,GMB,Africa,postbreeding_migration,Post-breeding Migration,0.138,0.379,70,2023-10-18
Bar-tailed Godwit,5,#e8527a,Gambia,GMB,Africa,prebreeding_migration,Pre-breeding Migration,0.063,0.128,56,2023-03-15
Bar-tailed Godwit,5,#e8527a,Guinea Bissau,GNB,Africa,nonbreeding,Non-breeding,1.022,2.532,98,2023-01-18
Bar-tailed Godwit,5,#e8527a,Guinea Bissau,GNB,Africa,postbreeding_migration,Post-breeding Migration,0.547,0.829,56,2023-10-18
Bar-tailed Godwit,5,#e8527a,Guinea Bissau,GNB,Africa,prebreeding_migration,Pre-breeding Migration,0.7,1.595,56,2023-03-15
Bar-tailed Godwit,5,#e8527a,Greece,GRC,Europe,postbreeding_migration,Post-breeding Migration,0.012,0.091,56,2023-10-04
Bar-tailed Godwit,5,#e8527a,Indonesia,IDN,Asia,nonbreeding,Non-breeding,1.704,2.682,21,2023-11-29
Bar-tailed Godwit,5,#e8527a,Indonesia,IDN,Asia,postbreeding_migration,Post-breeding Migration,4.1,7.332,84,2023-11-15
Bar-tailed Godwit,5,#e8527a,Indonesia,IDN,Asia,prebreeding_migration,Pre-breeding Migration,0.247,1.706,28,2023-03-15
Bar-tailed Godwit,5,#e8527a,Isle of Man,IMN,Europe,breeding,Breeding,0.011,0.014,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,India,IND,Asia,nonbreeding,Non-breeding,1.529,4.665,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,India,IND,Asia,postbreeding_migration,Post-breeding Migration,0.533,1.096,98,2023-10-04
Bar-tailed Godwit,5,#e8527a,India,IND,Asia,prebreeding_migration,Pre-breeding Migration,0.21,0.967,56,2023-03-15
Bar-tailed Godwit,5,#e8527a,Ireland,IRL,Europe,breeding,Breeding,0.711,0.766,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Ireland,IRL,Europe,nonbreeding,Non-breeding,1.466,2.37,98,2023-03-01
Bar-tailed Godwit,5,#e8527a,Ireland,IRL,Europe,postbreeding_migration,Post-breeding Migration,0.607,1.732,147,2023-09-13
Bar-tailed Godwit,5,#e8527a,Ireland,IRL,Europe,prebreeding_migration,Pre-breeding Migration,0.144,1.884,98,2023-03-08
Bar-tailed Godwit,5,#e8527a,Iran,IRN,Asia,breeding,Breeding,2.939,3.283,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Iran,IRN,Asia,nonbreeding,Non-breeding,2.279,3.886,98,2023-03-01
Bar-tailed Godwit,5,#e8527a,Iran,IRN,Asia,postbreeding_migration,Post-breeding Migration,2.454,6.91,147,2023-11-01
Bar-tailed Godwit,5,#e8527a,Iran,IRN,Asia,prebreeding_migration,Pre-breeding Migration,0.92,5.048,98,2023-03-15
Bar-tailed Godwit,5,#e8527a,Iraq,IRQ,Asia,breeding,Breeding,0.079,0.137,0,2023-06-14
Bar-tailed Godwit,5,#e8527a,Iraq,IRQ,Asia,nonbreeding,Non-breeding,0.05,0.12,21,2023-03-01
Bar-tailed Godwit,5,#e8527a,Iraq,IRQ,Asia,postbreeding_migration,Post-breeding Migration,0.161,0.906,63,2023-10-04
Bar-tailed Godwit,5,#e8527a,Iraq,IRQ,Asia,prebreeding_migration,Pre-breeding Migration,0.046,0.191,84,2023-04-05
Bar-tailed Godwit,5,#e8527a,Japan,JPN,Asia,postbreeding_migration,Post-breeding Migration,0.394,1.658,91,2023-09-06
Bar-tailed Godwit,5,#e8527a,Japan,JPN,Asia,prebreeding_migration,Pre-breeding Migration,0.211,1.139,63,2023-04-05
Bar-tailed Godwit,5,#e8527a,Kenya,KEN,Africa,postbreeding_migration,Post-breeding Migration,0.069,0.132,63,2023-09-20
Bar-tailed Godwit,5,#e8527a,Cambodia,KHM,Asia,postbreeding_migration,Post-breeding Migration,0.067,0.083,91,2023-11-15
Bar-tailed Godwit,5,#e8527a,Cambodia,KHM,Asia,prebreeding_migration,Pre-breeding Migration,0.025,0.089,28,2023-03-15
Bar-tailed Godwit,5,#e8527a,South Korea,KOR,Asia,postbreeding_migration,Post-breeding Migration,2.98,8.109,112,2023-08-23
Bar-tailed Godwit,5,#e8527a,South Korea,KOR,Asia,prebreeding_migration,Pre-breeding Migration,9.598,14.074,77,2023-05-17
Bar-tailed Godwit,5,#e8527a,Kuwait,KWT,Asia,breeding,Breeding,0.391,0.488,21,2023-06-14
Bar-tailed Godwit,5,#e8527a,Kuwait,KWT,Asia,nonbreeding,Non-breeding,0.067,0.147,98,2023-01-04
Bar-tailed Godwit,5,#e8527a,Kuwait,KWT,Asia,postbreeding_migration,Post-breeding Migration,0.08,0.263,147,2023-07-05
Bar-tailed Godwit,5,#e8527a,Kuwait,KWT,Asia,prebreeding_migration,Pre-breeding Migration,0.06,0.376,98,2023-06-07
Bar-tailed Godwit,5,#e8527a,Sri Lanka,LKA,Asia,nonbreeding,Non-breeding,0.123,0.41,91,2023-12-27
Bar-tailed Godwit,5,#e8527a,Latvia,LVA,Europe,postbreeding_migration,Post-breeding Migration,0.018,0.097,98,2023-07-19
Bar-tailed Godwit,5,#e8527a,Morocco,MAR,Africa,nonbreeding,Non-breeding,0.641,1.605,98,2023-02-22
Bar-tailed Godwit,5,#e8527a,Morocco,MAR,Africa,postbreeding_migration,Post-breeding Migration,0.209,0.516,91,2023-09-20
Bar-tailed Godwit,5,#e8527a,Morocco,MAR,Africa,prebreeding_migration,Pre-breeding Migration,0.175,1.221,70,2023-03-08
